launch_service_provider,mission,name,net,pad,rocket,status
Khrunichev State Research and Production Space Center,Raduga-1 5,Proton | Raduga-1 5,08/28/2000 8:08 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-2,Proton-K/DM-2M | Sirius FM-2,09/05/2000 9:43 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,GE-1A,Proton-K/DM-2M | GE-1A,10/01/2000 10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 75 to 77,Proton | Uragan 75 to 77,10/13/2000 2:12 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,GE 6,Proton-K/DM-2M | GE 6,10/21/2000 10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Sirius FM-3,Proton-K/DM-2M | Sirius FM-3,11/30/2000 7:59 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Ekran-M 4,Proton-M Briz-M | Ekran-M 4,04/07/2001 3:47 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Khrunichev State Research and Production Space Center,PAS 10,Proton-K/DM-2M | PAS 10,05/15/2001 1:11 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Astra 2C,Proton-K/DM-2M | Astra 2C,06/16/2001 1:49 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 5,Proton | US-KMO 5,08/24/2001 8:34 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Raduga-1 6,Proton | Raduga-1 6,10/06/2001 4:45 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,"Uragan 78, 79 & Uragan-M 1","Proton | Uragan 78, 79 & Uragan-M 1",12/01/2001 6:04 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,INTELSAT 903,Proton-K/DM-2M | INTELSAT 903,03/30/2002 5:25 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,DirecTV-5,Proton-K/DM-2M | DirecTV-5,05/07/2002 5 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress A1R,Proton-K/DM-2M | Ekspress A1R,06/10/2002 1:14 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Araks-N 2,Proton-K/17S40 | Araks-N 2,07/25/2002 3:13 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,Echostar VIII,Proton-K/DM-2M | Echostar VIII,08/22/2002 5:15 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
