launch_service_provider,mission,name,net,pad,rocket,status
Russian Space Forces,"Gonets-M30, Gonets-M31, Gonets-M32","Soyuz 2.1b/Fregat-M | Gonets-M30, Gonets-M31, Gonets-M32",12/03/2020 1:14 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,Lotos-S1,Soyuz 2.1b | Lotos-S1,02/02/2021 8:45 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Pion-NKS No. 1 (Kosmos 2550),Soyuz 2.1b | Pion-NKS No. 1 (Kosmos 2550),06/25/2021 7:50 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Razbeg 1 (Kosmos 2551),Soyuz 2.1v | Razbeg 1 (Kosmos 2551),09/09/2021 7:59 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz,Launch Successful
Russian Space Forces,Kosmos 2552 (EKS 5/Tundra 5),Soyuz 2.1b/Fregat | EKS 5 (Tundra 5) (Kosmos 2552),11/25/2021 1:09 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,Neitron (Kosmos 2553),Soyuz 2.1a/Fregat-M | Neitron (Kosmos 2553),02/05/2022 7 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Space Forces,Meridian-M No.20L,Soyuz 2.1a/Fregat-M | Meridian-M No.20L,03/22/2022 12:48 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Space Forces,Kosmos 2554 (Lotos-S1),Soyuz 2.1b | Kosmos 2554 (Lotos-S1 #6),04/07/2022 11:20 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Kosmos 2556 (Bars-M No. 3),Soyuz 2.1a | Kosmos 2556 (Bars-M No. 3),05/19/2022 8:03 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a,Launch Successful
Russian Space Forces,Glonass-K1 No. 16 (Kosmos 2557),Soyuz 2.1b/Fregat | Glonass-K1 No. 16 (Kosmos 2557),07/07/2022 9:18 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,Kosmos 2558,Soyuz 2.1v/Volga | Kosmos 2558,08/01/2022 8:25 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2-1v,Launch Successful
Russian Space Forces,Glonass-K1 No. 17 (Kosmos 2559),Soyuz 2.1b/Fregat | Glonass-K1 No. 17 (Kosmos 2559),10/10/2022 2:52 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,Kosmos 2561 & Kosmos 2562,Soyuz 2.1v/Volga | Kosmos 2561 & Kosmos 2562,10/21/2022 7:20 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2-1v,Launch Successful
Russian Space Forces,Kosmos 2563 (EKS 6/Tundra 6),Soyuz 2.1b/Fregat | EKS 6 (Tundra 6) (Kosmos 2563),11/02/2022 6:48 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Space Forces,Glonass-M No. 61 (Kosmos 2564),Soyuz 2.1b/Fregat-M | Glonass-M No. 61 (Kosmos 2564),11/28/2022 3:17 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,Kosmos 2565 (Lotos-S1 #7),Soyuz 2.1b | Kosmos 2565 (Lotos-S1 #7),11/30/2022 9:10 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Kosmos 2567 (Bars-M No. 4),Soyuz 2.1a | Kosmos 2567 (Bars-M No. 4),03/23/2023 6:40 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a,Launch Successful
Russian Space Forces,Kosmos 2568 (EO MKA-4),Soyuz 2.1v | Kosmos 2568 (EO MKA-4),03/29/2023 7:57 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2-1v,Launch Successful
Russian Space Forces,Glonass-K2 No. 13 (Kosmos 2569),Soyuz 2.1b/Fregat-M | Glonass-K2 No. 13 (Kosmos 2569),08/07/2023 1:20 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Space Forces,Kosmos 2570 (Lotos-S1 #8),Soyuz 2.1b | Kosmos 2570 (Lotos-S1 #8),10/27/2023 6:04 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Space Forces,Razdan No. 1?,Soyuz 2.1b | Kosmos 2572 (Razdan No. 1?),11/25/2023 8:58 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
